depcity,descity,date,no,company,dep,des,start,end,time,dis,plane,price,discount,meal
银川-天津,银川-天津,2018/5/1,MF8204,中国厦门航空公司,银川河东机场,天津滨海机场,16:25,18:25,2小时,1159,波音738(中),878,7.1折,有
银川-石家庄,银川-石家庄,2018/5/1,MU2844,中国东方航空公司,银川河东机场,石家庄正定机场,13:40,15:10,1小时30分钟,833,空客320(中),290,3折,无
银川-石家庄,银川-石家庄,2018/5/1,CA8924,中国国际航空公司,银川河东机场,石家庄正定机场,17:55,19:25,1小时30分钟,833,波音737(中),350,3.8折,有
银川-太原,银川-太原,2018/5/1,SC8440,中国山东航空公司,银川河东机场,太原武宿机场,11:40,13:00,1小时20分钟,585,波音738(中),218,3.6折,有
银川-太原,银川-太原,2018/5/1,RY8974,江西航空有限公司,银川河东机场,太原武宿机场,12:35,13:50,1小时15分钟,585,波音738(中),250,3.8折,无
银川-太原,银川-太原,2018/5/1,FU6518,福州航空有限责任公司,银川河东机场,太原武宿机场,12:55,14:10,1小时15分钟,585,波音738(中),310,4.7折,无
银川-运城,银川-运城,2018/5/1,SC8790,中国山东航空公司,银川河东机场,运城关公机场,18:45,20:20,1小时35分钟,872,波音738(中),338,3.5折,有
银川-呼和浩特,银川-呼和浩特,2018/5/1,SC8007,中国山东航空公司,银川河东机场,呼和浩特白塔机场,10:30,11:45,1小时15分钟,639,波音738(中),318,4.5折,无
银川-呼和浩特,银川-呼和浩特,2018/5/1,GS6420,天津航空有限责任公司,银川河东机场,呼和浩特白塔机场,13:40,14:55,1小时15分钟,639,ERJ190(中),330,4.6折,无
银川-呼和浩特,银川-呼和浩特,2018/5/1,CZ6664,中国南方航空公司,银川河东机场,呼和浩特白塔机场,20:05,21:20,1小时15分钟,639,空客320(中),710,明珠经济舱,无
银川-鄂尔多斯,银川-鄂尔多斯,2018/5/1,JR1537,幸福航空有限责任公司,银川河东机场,鄂尔多斯鄂尔多斯机场,8:20,9:40,1小时20分钟,515,新舟60(小),765,7.7折,无
银川-沈阳,银川-沈阳,2018/5/1,MU2295,中国东方航空公司,银川河东机场,沈阳桃仙机场,16:35,19:25,2小时50分钟,1570,空客320(中),360,2.5折,无
银川-哈尔滨,银川-哈尔滨,2018/5/1,3U8877,中国四川航空公司,银川河东机场,哈尔滨太平机场,9:50,12:35,2小时45分钟,1879,空客321(中),920,5折,有
银川-南京,银川-南京,2018/5/1,QW9796,青岛航空股份有限公司,银川河东机场,南京禄口机场,20:55,23:10,2小时15分钟,1664,空客320(中),1044,6.3折,有
银川-南京,银川-南京,2018/5/1,CZ6963,中国南方航空公司,银川河东机场,南京禄口机场,13:15,15:40,2小时25分钟,1664,波音737(中),1060,6.4折,有
银川-南京,银川-南京,2018/5/1,MU2790,中国东方航空公司,银川河东机场,南京禄口机场,20:30,23:10,2小时40分钟,1664,空客320(中),1470,超值头等舱,有
银川-徐州,银川-徐州,2018/5/1,CZ6961,中国南方航空公司,银川河东机场,徐州观音机场,12:15,14:25,2小时10分钟,1241,ERJ190(小),610,5.1折,有
银川-杭州,银川-杭州,2018/5/1,CA1934,中国国际航空公司,银川河东机场,杭州萧山机场,18:00,20:55,2小时55分钟,1746,波音737(中),870,5.2折,有
银川-杭州,银川-杭州,2018/5/1,CA1920,中国国际航空公司,银川河东机场,杭州萧山机场,21:25,0:20,2小时55分钟,1746,空客319(中),870,5.2折,有
银川-杭州,银川-杭州,2018/5/1,JD5392,首都航空有限公司,银川河东机场,杭州萧山机场,11:30,13:55,2小时25分钟,1746,空客320(中),935,5.4折,有
银川-厦门,银川-厦门,2018/5/1,MF8614,中国厦门航空公司,银川河东机场,厦门高崎机场,12:20,15:20,3小时,2269,波音737(中),1146,5.3折,有
银川-南昌,银川-南昌,2018/5/1,9H8417,长安航空有限责任公司,银川河东机场,南昌昌北机场,8:50,10:55,2小时5分钟,1471,波音738(中),720,4.8折,无
银川-青岛,银川-青岛,2018/5/1,HO1672,上海吉祥航空公司,银川河东机场,青岛流亭机场,11:45,14:05,2小时20分钟,1374,空客321(中),964,6.8折,有
银川-济南,银川-济南,2018/5/1,SC4912,中国山东航空公司,银川河东机场,济南遥墙机场,22:55,0:50,1小时55分钟,1367,波音738(中),948,6.8折,无
银川-济南,银川-济南,2018/5/1,SC4920,中国山东航空公司,银川河东机场,济南遥墙机场,13:50,15:35,1小时45分钟,1367,波音738(中),1346,全价经济舱,无
银川-烟台,银川-烟台,2018/5/1,MU9882,中国东方航空公司,银川河东机场,烟台蓬莱国际机场,15:20,17:35,2小时15分钟,450,空客320(中),740,5.1折,无
银川-郑州,银川-郑州,2018/5/1,PN6434,西部航空公司,银川河东机场,郑州新郑机场,15:35,17:25,1小时50分钟,951,空客320(中),270,2.6折,无
银川-郑州,银川-郑州,2018/5/1,CZ3971,中国南方航空公司,银川河东机场,郑州新郑机场,15:30,17:10,1小时40分钟,951,波音737(中),420,4折,有
银川-郑州,银川-郑州,2018/5/1,SC8894,中国山东航空公司,银川河东机场,郑州新郑机场,15:25,17:05,1小时40分钟,951,波音738(中),428,4.6折,无
银川-郑州,银川-郑州,2018/5/1,HU7446,海南航空股份有限公司,银川河东机场,郑州新郑机场,17:15,18:55,1小时40分钟,951,波音738(中),430,4.1折,无
银川-武汉,银川-武汉,2018/5/1,SC8752,中国山东航空公司,银川河东机场,武汉天河机场,12:35,14:40,2小时5分钟,1263,波音738(中),726,5.5折,有
银川-武汉,银川-武汉,2018/5/1,MU2614,中国东方航空公司,银川河东机场,武汉天河机场,23:50,1:55,2小时5分钟,1263,波音737(中),860,7折,无
银川-武汉,银川-武汉,2018/5/1,MF8238,中国厦门航空公司,银川河东机场,武汉天河机场,18:55,21:05,2小时10分钟,1263,波音738(中),946,7.2折,有
银川-宜昌,银川-宜昌,2018/5/1,HO1206,上海吉祥航空公司,银川河东机场,宜昌三峡机场,20:00,21:55,1小时55分钟,1176,空客320(中),960,超值头等舱,有
银川-长沙,银川-长沙,2018/5/1,HU7428,海南航空股份有限公司,银川河东机场,长沙黄花机场,10:30,12:45,2小时15分钟,1515,波音738(中),565,3.5折,有
银川-长沙,银川-长沙,2018/5/1,CZ8403,中国南方航空公司,银川河东机场,长沙黄花机场,17:15,19:40,2小时25分钟,1515,空客320(中),650,4折,有
银川-张家界,银川-张家界,2018/5/1,CZ3228,中国南方航空公司,银川河东机场,张家界荷花机场,17:10,19:10,2小时,1135,空客320(中),730,6.1折,有
银川-广州,银川-广州,2018/5/1,CA4458,中国国际航空公司,银川河东机场,广州白云机场,8:25,11:40,3小时15分钟,2088,波音738(中),920,4.7折,有
银川-广州,银川-广州,2018/5/1,CZ3270,中国南方航空公司,银川河东机场,广州白云机场,10:50,13:55,3小时5分钟,2088,空客319(中),2030,明珠经济舱,有
银川-深圳,银川-深圳,2018/5/1,HU7426,海南航空股份有限公司,银川河东机场,深圳宝安机场,18:30,21:55,3小时25分钟,2176,波音738(中),1120,5.4折,有
银川-南宁,银川-南宁,2018/5/1,JD5394,首都航空有限公司,银川河东机场,南宁吴圩机场,13:10,16:05,2小时55分钟,2029,空客320(中),815,4.2折,有
银川-桂林,银川-桂林,2018/5/1,9H8401,长安航空有限责任公司,银川河东机场,桂林两江机场,15:15,17:40,2小时25分钟,1641,波音738(中),360,2.2折,无
银川-重庆,银川-重庆,2018/5/1,CA453,中国国际航空公司,银川河东机场,重庆江北机场,7:25,9:25,2小时,1163,波音738(中),560,4.7折,有
银川-重庆,银川-重庆,2018/5/1,MU2183,中国东方航空公司,银川河东机场,重庆江北机场,15:25,17:25,2小时,1163,空客320(中),600,4.9折,有
银川-重庆,银川-重庆,2018/5/1,CZ6314,中国南方航空公司,银川河东机场,重庆江北机场,14:50,16:40,1小时50分钟,1163,空客320(中),650,5.3折,有
银川-重庆,银川-重庆,2018/5/1,3U8794,中国四川航空公司,银川河东机场,重庆江北机场,15:55,17:40,1小时45分钟,1163,空客321(中),740,6折,无
银川-成都,银川-成都,2018/5/1,CA403,中国国际航空公司,银川河东机场,成都双流机场,7:00,8:55,1小时55分钟,1207,空客320(中),750,6.2折,有
银川-成都,银川-成都,2018/5/1,MU2296,中国东方航空公司,银川河东机场,成都双流机场,23:40,1:35,1小时55分钟,1207,空客320(中),1060,8.4折,无
银川-成都,银川-成都,2018/5/1,CA4232,中国国际航空公司,银川河东机场,成都双流机场,19:00,20:55,1小时55分钟,1207,空客320(中),1100,9.1折,有
银川-成都,银川-成都,2018/5/1,3U8878,中国四川航空公司,银川河东机场,成都双流机场,16:00,18:10,2小时10分钟,1207,空客321(中),1215,全价经济舱,有
银川-昆明,银川-昆明,2018/5/1,8L9996,云南祥鹏航空公司,银川河东机场,昆明长水机场,10:55,13:40,2小时45分钟,1666,波音737(中),410,2.1折,无
银川-昆明,银川-昆明,2018/5/1,MU2205,中国东方航空公司,银川河东机场,昆明长水机场,7:10,9:45,2小时35分钟,1666,空客320(中),480,2.4折,有
银川-丽江,银川-丽江,2018/5/1,EU2286,成都航空有限公司,银川河东机场,丽江三义机场,11:25,14:00,2小时35分钟,377,空客319(中),1923,全价经济舱,无
银川-西安,银川-西安,2018/5/1,9H8316,长安航空有限责任公司,银川河东机场,西安咸阳机场,22:20,23:35,1小时15分钟,560,波音738(中),315,2.9折,无
银川-西安,银川-西安,2018/5/1,MU2301,中国东方航空公司,银川河东机场,西安咸阳机场,7:15,8:30,1小时15分钟,560,空客320(中),330,3折,有
银川-西安,银川-西安,2018/5/1,MU2240,中国东方航空公司,银川河东机场,西安咸阳机场,11:55,13:20,1小时25分钟,560,空客320(中),390,3.5折,无
银川-西安,银川-西安,2018/5/1,MU2265,中国东方航空公司,银川河东机场,西安咸阳机场,13:50,15:00,1小时10分钟,560,空客320(中),390,3.5折,无
银川-西安,银川-西安,2018/5/1,MU5562,中国东方航空公司,银川河东机场,西安咸阳机场,21:20,22:45,1小时25分钟,560,空客320(中),390,3.5折,无
银川-西安,银川-西安,2018/5/1,MU2968,中国东方航空公司,银川河东机场,西安咸阳机场,21:35,22:45,1小时10分钟,560,空客320(中),390,3.5折,无
银川-西安,银川-西安,2018/5/1,MU2394,中国东方航空公司,银川河东机场,西安咸阳机场,19:50,21:05,1小时15分钟,560,空客320(中),410,3.7折,无
银川-西安,银川-西安,2018/5/1,MF8206,中国厦门航空公司,银川河东机场,西安咸阳机场,19:10,20:25,1小时15分钟,560,波音738(中),411,3.9折,无
银川-西安,银川-西安,2018/5/1,ZH9582,中国深圳航空公司,银川河东机场,西安咸阳机场,18:00,19:25,1小时25分钟,560,空客320(中),412,3.7折,有
银川-西安,银川-西安,2018/5/1,ZH9226,中国深圳航空公司,银川河东机场,西安咸阳机场,19:45,21:00,1小时15分钟,560,波音737(中),412,3.7折,有
银川-西安,银川-西安,2018/5/1,CZ3226,中国南方航空公司,银川河东机场,西安咸阳机场,7:40,8:55,1小时15分钟,560,空客320(中),420,3.8折,无
银川-西安,银川-西安,2018/5/1,HU7867,海南航空股份有限公司,银川河东机场,西安咸阳机场,13:05,14:15,1小时10分钟,560,波音738(中),450,4.1折,无
银川-西安,银川-西安,2018/5/1,CA1924,中国国际航空公司,银川河东机场,西安咸阳机场,17:50,19:05,1小时15分钟,560,空客319(中),490,4.6折,无
银川-西安,银川-西安,2018/5/1,MU2330,中国东方航空公司,银川河东机场,西安咸阳机场,9:15,10:30,1小时15分钟,560,空客320(中),550,5折,无
银川-榆林,银川-榆林,2018/5/1,HO1642,上海吉祥航空公司,银川河东机场,榆林榆阳机场,19:40,20:35,0小时55分钟,330,空客320(中),234,2.8折,无
银川-汉中,银川-汉中,2018/5/1,MF8250,中国厦门航空公司,银川河东机场,汉中城固机场,16:05,17:35,1小时30分钟,1965,波音738(中),252,2.9折,有
银川-兰州,银川-兰州,2018/5/1,QW6007,青岛航空股份有限公司,银川河东机场,兰州中川机场,12:20,13:20,1小时,333,空客320(中),430,3.8折,有
银川-嘉峪关,银川-嘉峪关,2018/5/1,MU9881,中国东方航空公司,银川河东机场,嘉峪关嘉峪关机场,11:15,12:30,1小时15分钟,1746,空客320(中),660,4.8折,有
银川-庆阳,银川-庆阳,2018/5/1,9C8782,中国春秋航空公司,银川河东机场,庆阳庆阳机场,17:15,18:05,0小时50分钟,1377,空客320(中),260,6.5折,无
银川-西宁,银川-西宁,2018/5/1,SC4919,中国山东航空公司,银川河东机场,西宁曹家堡机场,9:55,11:05,1小时10分钟,450,波音738(中),552,全价经济舱,无
银川-中卫,银川-中卫,2018/5/1,JR1523,幸福航空有限责任公司,银川河东机场,中卫香山机场,10:50,11:35,0小时45分钟,231,新舟60(小),125,2.4折,无
银川-固原,银川-固原,2018/5/1,G52668,中国华夏航空公司,银川河东机场,固原六盘山机场,12:10,12:55,0小时45分钟,350,庞巴迪CRJ900(小),611,全价经济舱,无
银川-固原,银川-固原,2018/5/1,G52670,中国华夏航空公司,银川河东机场,固原六盘山机场,17:55,18:40,0小时45分钟,350,庞巴迪CRJ900(小),611,全价经济舱,无
银川-乌鲁木齐,银川-乌鲁木齐,2018/5/1,CZ6964,中国南方航空公司,银川河东机场,乌鲁木齐地窝堡机场,20:05,22:55,2小时50分钟,1725,波音737(中),680,3.9折,有
银川-乌鲁木齐,银川-乌鲁木齐,2018/5/1,SC4911,中国山东航空公司,银川河东机场,乌鲁木齐地窝堡机场,15:10,18:10,3小时,1725,波音738(中),686,4折,无
银川-乌鲁木齐,银川-乌鲁木齐,2018/5/1,SC8008,中国山东航空公司,银川河东机场,乌鲁木齐地窝堡机场,19:00,22:00,3小时,1725,波音738(中),686,4折,有
银川-乌鲁木齐,银川-乌鲁木齐,2018/5/1,CZ6962,中国南方航空公司,银川河东机场,乌鲁木齐地窝堡机场,18:25,21:25,3小时,1725,ERJ190(小),850,4.9折,有
银川-乌鲁木齐,银川-乌鲁木齐,2018/5/1,MU2789,中国东方航空公司,银川河东机场,乌鲁木齐地窝堡机场,12:15,15:25,3小时10分钟,1725,空客320(中),930,5.4折,有
银川-乌鲁木齐,银川-乌鲁木齐,2018/5/1,MU2613,中国东方航空公司,银川河东机场,乌鲁木齐地窝堡机场,15:50,19:00,3小时10分钟,1725,波音737(中),930,5.4折,有
中卫-北京,中卫-北京,2018/5/1,3U8820,中国四川航空公司,中卫香山机场,北京首都机场,18:30,20:40,2小时10分钟,1226,空客319(中),1230,全价经济舱,有
中卫-重庆,中卫-重庆,2018/5/1,3U8819,中国四川航空公司,中卫香山机场,重庆江北机场,10:15,12:10,1小时55分钟,1200,空客319(中),677,5.6折,有
中卫-西安,中卫-西安,2018/5/1,MU2386,中国东方航空公司,中卫香山机场,西安咸阳机场,22:20,23:35,1小时15分钟,650,空客320(中),280,3.7折,无
中卫-银川,中卫-银川,2018/5/1,JR1524,幸福航空有限责任公司,中卫香山机场,银川河东机场,12:30,13:10,0小时40分钟,231,新舟60(小),91,1.7折,无
固原-天津,固原-天津,2018/5/1,G52670,中国华夏航空公司,固原六盘山机场,天津滨海机场,19:20,20:55,1小时35分钟,1341,庞巴迪CRJ900(小),1341,超级经济舱,无
固原-重庆,固原-重庆,2018/5/1,G52668,中国华夏航空公司,固原六盘山机场,重庆江北机场,13:35,15:10,1小时35分钟,901,庞巴迪CRJ900(小),951,全价经济舱,无
固原-西安,固原-西安,2018/5/1,HO1010,上海吉祥航空公司,固原六盘山机场,西安咸阳机场,14:25,15:25,1小时,341,空客320(中),434,7.5折,无
固原-银川,固原-银川,2018/5/1,G52667,中国华夏航空公司,固原六盘山机场,银川河东机场,10:45,11:25,0小时40分钟,350,庞巴迪CRJ900(小),611,全价经济舱,无
固原-银川,固原-银川,2018/5/1,G52669,中国华夏航空公司,固原六盘山机场,银川河东机场,16:35,17:15,0小时40分钟,350,庞巴迪CRJ900(小),611,全价经济舱,无
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,CZ6911,中国南方航空公司,乌鲁木齐地窝堡机场,北京首都机场,8:05,11:45,3小时40分钟,2842,波音738(中),800,3折,有
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,CZ6901,中国南方航空公司,乌鲁木齐地窝堡机场,北京首都机场,10:00,13:35,3小时35分钟,2842,波音777(大),850,3.2折,有
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,HU7146,海南航空股份有限公司,乌鲁木齐地窝堡机场,北京首都机场,19:05,22:45,3小时40分钟,2842,波音738(中),865,3.3折,有
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,HU7346,海南航空股份有限公司,乌鲁木齐地窝堡机场,北京首都机场,9:05,12:40,3小时35分钟,2842,波音738(中),885,3.4折,有
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,JD5220,首都航空有限公司,乌鲁木齐地窝堡机场,北京首都机场,20:00,23:45,3小时45分钟,2842,空客330(宽),885,3.4折,有
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,HU7246,海南航空股份有限公司,乌鲁木齐地窝堡机场,北京首都机场,12:25,15:55,3小时30分钟,2842,空客330(宽),915,3.5折,有
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,CA1296,中国国际航空公司,乌鲁木齐地窝堡机场,北京首都机场,10:10,13:40,3小时30分钟,2842,波音737(中),980,3.7折,有
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,CA1902,中国国际航空公司,乌鲁木齐地窝堡机场,北京首都机场,14:50,18:30,3小时40分钟,2842,波音737(中),980,3.7折,有
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,CA1254,中国国际航空公司,乌鲁木齐地窝堡机场,北京首都机场,16:45,20:30,3小时45分钟,2842,波音737(中),980,3.7折,有
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,CA1294,中国国际航空公司,乌鲁木齐地窝堡机场,北京首都机场,18:00,21:35,3小时35分钟,2842,波音737(中),980,3.7折,有
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,CA1478,中国国际航空公司,乌鲁木齐地窝堡机场,北京首都机场,19:15,22:55,3小时40分钟,2842,波音737(中),980,3.7折,有
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,CA1292,中国国际航空公司,乌鲁木齐地窝堡机场,北京首都机场,21:15,0:55,3小时40分钟,2842,波音737(中),980,3.7折,有
乌鲁木齐-北京,乌鲁木齐-北京,2018/5/1,CZ6909,中国南方航空公司,乌鲁木齐地窝堡机场,北京首都机场,20:15,23:50,3小时35分钟,2842,空客320(中),1050,4折,有
